,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BEGIN CH1_DATA,"LNA, H1",,,,,,,,,BEGIN CH1_DATA,"LNA + Post Assy, H1",,,,,,,,,BEGIN CH1_DATA,"LNA, H2",,,,,,,,,BEGIN CH1_DATA,"LNA + Post Assy, H2",,,,,,,,,BEGIN CH1_DATA,"LNA, V1",,,,,,,,,BEGIN CH1_DATA,"LNA + Post Assy, V1",,,,,,,,,BEGIN CH1_DATA,"LNA, V2",,,,,,,,,BEGIN CH1_DATA,"LNA + Post Assy, V2",,,,,,,,,,,,,,,,
25.21375,25213750000,-13.126495,-55.026531,-47.615917,-107.50433,33.473293,-107.8714,-30.942369,-165.68726,,25213750000,-5.9369884,-28.034594,-45.580067,-75.79615,67.13826,-144.70456,-8.942296,164.40865,,25213750000,-13.669462,-33.828705,-48.109661,-128.28264,33.754326,-98.311462,-22.109434,-88.313896,,25213750000,-11.79752,-43.835144,-57.015949,-174.40894,65.811356,-111.86456,-18.918072,124.67669,,25213750000,-13.27249,27.146627,-49.584202,-103.64758,33.470558,-77.769447,-19.384256,-95.783211,,25213750000,-13.205843,85.83754,-48.302322,-63.78463,65.969849,-4.0250726,-12.539211,-110.92258,,25213750000,-10.846245,21.064777,-62.73745,-26.308601,30.776714,-54.145256,-22.81875,-40.297741,,25213750000,-6.6769924,-25.591454,-44.430248,-96.23037,66.443703,-176.89731,-7.3050375,100.60793,,68.5,,,,,,,
25.221875,25221875000,-12.589453,-61.881264,-49.173122,114.5368,33.73251,-122.94997,-33.9319,-168.83202,,25221875000,-10.5567,19.777311,-48.23954,38.343029,67.181366,-164.74126,-7.9781146,-129.43649,,25221875000,-14.007672,-49.579109,-45.492325,127.80412,33.724785,-112.99454,-22.021214,-80.098213,,25221875000,-7.7455158,28.076859,-45.523346,-1.1022427,65.856491,-131.66763,-6.538651,-145.0504,,25221875000,-13.124696,-9.1300745,-48.487209,159.20439,34.135155,-89.565262,-20.176666,-102.63376,,25221875000,-11.676186,-67.092262,-50.120731,72.86602,66.094795,-21.957235,-14.378697,61.982014,,25221875000,-10.812471,7.0251393,-48.500275,10.137032,30.696003,-69.468346,-23.546289,-48.858414,,25221875000,-2.5090511,49.809555,-43.084557,76.356804,66.4552,163.52348,-3.7880359,-145.2493,,68.5,,,,,,,
25.23,25230000000,-12.31497,-75.512314,-46.285751,166.74538,33.659096,-138.76292,-35.322437,107.10021,,25230000000,-5.0643816,115.16492,-44.188301,128.95657,67.060432,175.08778,-3.7545359,-89.470596,,25230000000,-13.464211,-60.456341,-43.930561,-175.93314,33.588371,-127.59936,-23.536793,-81.031227,,25230000000,-5.5915098,159.30946,-43.943394,131.46332,65.561394,-151.48819,-6.8171239,-62.655067,,25230000000,-13.71953,-26.468616,-41.499825,152.21675,34.091938,-105.53001,-21.448364,-103.08255,,25230000000,0.32543644,-81.305305,-41.610565,137.40691,65.843094,-44.130882,-2.6357119,67.132729,,25230000000,-10.379784,-7.0869427,-54.682858,142.59563,30.579828,-84.535553,-23.935385,-38.734241,,25230000000,-4.7957873,83.127853,-45.223621,157.30986,66.290543,143.41174,-6.4950581,-104.19267,,68.5,,,,,,,
25.238125,25238125000,-12.683229,-84.56913,-51.126808,-12.208916,33.707607,-154.20734,-27.939148,119.11617,,25238125000,-10.729692,-104.34994,-59.277687,-89.72596,66.992035,152.06418,-22.499149,27.434397,,25238125000,-14.084088,-74.51339,-57.085312,110.44448,33.669125,-140.53334,-25.418404,-97.851234,,25238125000,-21.241623,-157.5835,-52.527325,158.1098,65.697884,-171.3138,-15.550101,-49.692558,,25238125000,-13.481598,-33.720871,-45.624752,-151.80646,34.124569,-120.74657,-22.981247,-137.39484,,25238125000,-7.0259638,-33.049488,-51.407543,-118.32448,66.134483,-62.683624,-7.251214,146.78575,,25238125000,-10.80859,-20.226492,-45.535568,109.16042,30.586397,-99.113853,-24.715637,-39.955284,,25238125000,-2.6212311,27.951889,-44.058907,143.38741,66.495491,122.36728,-2.9843001,-128.79138,,68.5,,,,,,,
25.24625,25246250000,-12.789851,-102.05771,-43.418343,-146.40622,33.731071,-169.32558,-25.261496,78.497772,,25246250000,-11.691101,-145.59262,-53.032425,-103.70325,66.987663,131.77417,-14.099443,13.645867,,25246250000,-14.285679,-86.895035,-66.081856,146.51132,33.713699,-154.49538,-26.392565,-105.19353,,25246250000,-11.433551,-95.873146,-59.403118,-58.619602,65.760674,167.8251,-15.750931,135.93797,,25246250000,-13.545074,-46.867882,-46.864887,-161.79477,34.154613,-135.66826,-22.657246,-151.88629,,25246250000,-4.9935794,-62.125217,-47.166279,-120.43748,66.234283,-82.536545,-3.8043578,170.00371,,25246250000,-10.138252,-33.559448,-60.334229,-85.846062,30.588423,-113.73678,-27.939684,-48.707813,,25246250000,-4.9566169,25.824266,-44.991161,-171.79028,66.394768,102.63322,-4.4225912,-73.349609,,68.5,,,,,,,
25.254375,25254375000,-12.939383,-111.2986,-53.146595,-1.3984585,33.797489,175.01497,-25.64625,92.780426,,25254375000,-11.150181,-131.69958,-48.988235,-76.029793,67.039932,110.45067,-7.3645973,17.256973,,25254375000,-14.450546,-99.522217,-64.616035,-108.69991,33.771622,-168.89906,-32.340279,-112.71729,,25254375000,-12.713851,-88.006203,-53.598274,21.299328,65.86338,147.39912,-8.9007931,173.69334,,25254375000,-13.07136,-57.653366,-49.673737,-41.061455,34.209049,-151.13008,-20.929653,-161.64583,,25254375000,-10.780231,-44.251045,-50.791878,-54.801929,66.230965,-101.58846,-7.8901944,-154.94182,,25254375000,-9.9138927,-47.333958,-49.788315,-56.304005,30.633757,-128.89371,-29.201303,-55.491264,,25254375000,-13.895905,-67.721054,-46.178844,-57.525131,66.2659,80.547813,-5.9593592,42.883518,,68.5,,,,,,,
25.2625,25262500000,-12.870442,-124.34547,-45.54026,164.10272,33.720474,159.66783,-25.199045,67.302872,,25262500000,-6.9771442,161.80589,-42.854588,-160.94113,66.854378,90.504211,-1.1857747,-71.36792,,25262500000,-14.11466,-112.55244,-50.57616,-148.91992,33.695107,177.10558,-33.368568,-148.24358,,25262500000,-10.793427,-123.05479,-53.806713,-116.53236,65.718842,127.21564,-17.001802,39.238197,,25262500000,-12.718436,-72.233559,-42.311672,-176.28984,34.107555,-166.17387,-23.022921,-179.1268,,25262500000,-6.5685372,-89.192696,-46.325024,169.70039,66.041191,-121.98772,-6.8219514,66.83007,,25262500000,-9.7787638,-61.172512,-51.388336,-125.4048,30.522449,-143.51036,-34.790306,-62.037899,,25262500000,-27.095072,-81.40126,-46.504673,-141.58228,66.147392,60.634945,-7.7149563,-86.832069,,68.5,,,,,,,
25.270625,25270625000,-13.822664,-134.18492,-48.004452,61.493259,33.688183,143.69693,-23.527323,69.601547,,25270625000,-16.471466,118.92461,-50.476589,-178.20799,67.003494,68.60157,-8.6614065,-116.81834,,25270625000,-14.888418,-124.21333,-54.898666,8.556488,33.661366,162.36832,-35.74102,-162.72682,,25270625000,-8.1781435,-136.48778,-51.534904,-81.568207,65.652908,106.62965,-23.554625,-29.16873,,25270625000,-12.965182,-79.785423,-57.4062,-158.86848,34.049149,178.08455,-22.257063,170.59854,,25270625000,-22.09787,44.7257,-49.913639,40.948055,66.032951,-141.20229,-11.813303,-159.58171,,25270625000,-9.9966259,-72.859947,-55.228416,-21.655481,30.46525,-159.02554,-33.882095,-49.556828,,25270625000,-4.6661134,-90.853027,-49.234818,23.786201,66.07328,38.302048,-12.88549,63.113201,,68.5,,,,,,,
25.27875,25278750000,-13.980499,-144.55898,-45.621441,18.586855,33.758724,128.4939,-21.729439,59.647579,,25278750000,-0.42196891,-179.59515,-44.206028,-36.730671,66.925949,48.52388,-6.280344,-48.040333,,25278750000,-15.670871,-137.41103,-48.712688,91.373825,33.740162,148.55492,-43.51355,-149.24101,,25278750000,-4.3863535,5.3700747,-43.449612,124.04618,65.975143,85.677292,-4.9955521,162.22928,,25278750000,-12.969311,-91.207558,-49.380749,55.882595,34.127037,163.1781,-21.017809,154.44057,,25278750000,-7.3341103,-135.70444,-51.355213,-166.85672,66.003983,-160.64912,-27.319958,-31.112751,,25278750000,-9.9987898,-88.769447,-52.672825,162.37982,30.529228,-173.43784,-35.800209,-35.825146,,25278750000,-6.2895374,43.634403,-44.004971,-118.21745,66.405937,18.821678,-6.2913642,-165.93806,,68.5,,,,,,,
25.286875,25286875000,-14.058672,-167.39505,-47.807232,-135.90959,33.679932,112.42245,-21.900545,41.3363,,25286875000,-3.8447254,59.431438,-41.604828,-116.69405,67.154839,26.619493,-2.0326474,-97.544403,,25286875000,-15.119644,-158.7072,-44.103443,-119.76952,33.660564,133.88463,-36.624653,17.523743,,25286875000,-7.0503068,72.247513,-43.328556,-148.0179,65.845016,66.770439,-5.3711934,-101.51347,,25286875000,-13.266067,-109.92577,-52.048882,-135.0692,34.014935,147.30055,-22.304052,135.75558,,25286875000,-5.0116415,-155.30133,-45.882179,-135.80763,65.876556,178.53702,-10.466643,56.717209,,25286875000,-10.028259,-105.65132,-41.685478,-126.95214,30.467552,171.08813,-33.21199,7.1857238,,25286875000,-9.4974165,-68.593033,-53.740513,-143.21692,66.21096,-2.5357056,-12.321599,172.75565,,68.5,,,,,,,
25.295,25295000000,-14.796194,-176.53571,-48.164402,38.279835,33.803535,97.679932,-21.058468,44.939045,,25295000000,-18.463228,-130.95453,-55.169323,-161.93622,67.130951,4.8686528,-9.3031979,-148.13983,,25295000000,-15.564498,-168.9167,-45.47028,6.8233395,33.775089,120.12038,-30.263391,70.364891,,25295000000,-10.759472,172.44104,-52.879696,-15.72236,65.753052,46.075645,-13.248467,48.555012,,25295000000,-13.643579,-120.67129,-46.522163,-144.79459,34.131699,133.21765,-22.551167,110.68011,,25295000000,-7.1163459,-109.90798,-49.13306,-21.171427,66.084045,158.91414,-4.4368148,140.51476,,25295000000,-10.079353,-115.89506,-48.995747,-53.000786,30.568417,156.69884,-34.213551,45.297314,,25295000000,-5.0474014,-115.95773,-48.504162,146.63258,66.17247,-23.117624,-5.2434821,118.95284,,68.5,,,,,,,
25.303125,25303125000,-15.286396,165.75894,-40.99411,-116.7644,33.7332,82.402534,-19.122522,12.190186,,25303125000,-17.397007,-78.92701,-44.401352,-136.59087,67.124519,-16.440426,0.13920555,-150.38106,,25303125000,-15.972318,172.89748,-42.553082,-99.557449,33.684116,105.96351,-24.004213,22.782106,,25303125000,-24.001328,45.328579,-44.880531,-129.21811,65.847687,25.533966,-2.078259,-113.4996,,25303125000,-13.574199,-131.61523,-43.563187,-100.70208,34.058052,118.12849,-20.623198,90.514786,,25303125000,-12.711638,161.21606,-43.390553,-143.19261,65.965851,140.87373,-1.8837267,3.5378792,,25303125000,-10.404151,-130.27736,-44.135883,170.64063,30.495369,141.75018,-29.607405,0.50047666,,25303125000,-6.694356,-122.11903,-47.275486,179.7164,66.130859,-43.868652,-2.6715224,139.58882,,68.5,,,,,,,
25.31125,25311250000,-15.498062,156.79358,-47.720387,158.43301,33.718433,66.605202,-21.089964,18.647139,,25311250000,-23.877974,113.85069,-48.12117,-162.34239,67.048149,-37.184387,-6.1121311,-173.61211,,25311250000,-16.328739,160.36464,-47.480194,167.75595,33.64341,91.706665,-28.111229,21.740133,,25311250000,-18.432384,167.94382,-58.396839,109.77898,65.693703,4.9598374,-13.375536,136.91481,,25311250000,-13.422984,-145.31601,-47.270641,-113.87571,34.017487,102.65596,-20.332964,84.492584,,25311250000,-12.283497,171.80557,-44.187141,153.62737,65.951698,120.1567,-4.7973557,-107.43999,,25311250000,-10.347171,-144.5461,-55.933144,106.94765,30.457741,126.54902,-30.938005,44.896282,,25311250000,-9.9957275,-122.14586,-47.893406,175.14424,66.131088,-64.310188,-6.7736707,109.28985,,68.5,,,,,,,
25.319375,25319375000,-16.70965,143.00339,-52.470131,40.929863,33.753735,50.858784,-19.612917,13.130413,,25319375000,-5.7542505,-158.03146,-45.714092,87.414055,66.941925,-58.70993,-10.86219,-29.759087,,25319375000,-17.744854,142.75998,-47.791695,80.082817,33.638927,77.357361,-24.317928,29.355436,,25319375000,-17.983242,124.91405,-63.126225,-142.11081,65.705444,-15.338025,-17.738598,168.75191,,25319375000,-13.762256,-157.03595,-57.901012,-171.27135,34.039288,87.317307,-19.503428,81.115204,,25319375000,-5.2941637,-20.901564,-41.009815,61.481853,66.110497,99.268768,-6.6027708,142.98363,,25319375000,-10.663623,-157.909,-49.583473,96.405602,30.465357,111.43571,-28.666737,40.872238,,25319375000,-1.5538317,-159.49234,-43.35368,93.555511,66.05246,-84.842155,-13.88105,-0.60444534,,68.5,,,,,,,
25.3275,25327500000,-16.97891,123.28931,-53.49889,-96.698257,33.748493,35.509014,-20.239563,2.3793039,,25327500000,-2.4992959,-116.79929,-43.998264,163.05501,67.006905,-79.989815,-27.838715,-77.253525,,25327500000,-17.811611,121.32752,-50.113308,-179.37932,33.667973,63.226646,-23.888882,17.115461,,25327500000,-6.0397601,36.751945,-46.74332,-111.16523,65.734772,-35.602558,-15.792478,167.29469,,25327500000,-14.385983,-172.66063,-50.814392,-151.54044,34.018295,72.156898,-19.137621,70.446159,,25327500000,-7.5046797,110.03765,-48.574417,-164.15768,66.043907,79.738762,-17.113558,164.43918,,25327500000,-10.659327,-173.49501,-44.17194,-115.68034,30.455654,96.595726,-26.348572,34.916851,,25327500000,-2.261132,158.14325,-46.818394,79.881416,66.129715,-105.27434,-48.761578,138.76057,,68.5,,,,,,,
25.335625,25335625000,-18.641077,103.66414,-50.200447,130.68646,33.764454,19.661104,-19.462612,-7.4597039,,25335625000,-6.6603131,-28.986462,-47.742512,-83.607292,67.101616,-101.80659,-13.287835,-161.38908,,25335625000,-17.294249,105.58596,-46.665363,-88.54657,33.654114,48.679337,-21.3106,3.5339248,,25335625000,-9.7931948,-96.494759,-48.533966,178.37628,65.65934,-56.565136,-13.414577,124.47822,,25335625000,-14.108256,177.95027,-47.44495,-26.529688,34.019592,56.548088,-18.188112,53.695251,,25335625000,-12.740078,148.73669,-60.329922,-109.44282,66.053947,59.432842,-19.798187,170.0199,,25335625000,-11.226153,170.48038,-44.226772,-140.41972,30.455954,81.200432,-24.07206,24.034275,,25335625000,-4.5938997,-164.22417,-51.041275,-169.46402,66.126511,-127.05446,-14.126146,103.18594,,68.5,,,,,,,
25.34375,25343750000,-18.790344,87.374092,-56.721985,156.21259,33.730625,4.2717457,-19.475994,-14.962233,,25343750000,-2.4912381,155.91672,-43.771973,166.17004,66.742294,-122.04478,-4.8316922,31.021931,,25343750000,-18.621944,84.481842,-52.172977,-154.68349,33.599792,34.515812,-20.747065,1.0416253,,25343750000,-6.5435281,-135.92328,-44.419605,-172.56502,65.476616,-77.437408,-4.0238175,113.07216,,25343750000,-14.733971,158.69067,-43.758255,-70.66951,33.954269,41.528015,-17.742527,39.234131,,25343750000,-18.879873,-54.94709,-51.126865,168.81483,66.055077,38.74371,-9.596962,-176.52771,,25343750000,-11.543381,156.72176,-49.279957,149.20267,30.400341,66.252914,-23.361403,24.116209,,25343750000,-2.4984994,171.6508,-46.019768,-155.44669,65.891243,-147.3949,-5.822567,62.292282,,68.5,,,,,,,
25.351875,25351875000,-18.969894,74.103745,-45.33865,43.848602,33.703945,-10.932077,-18.154215,-19.278633,,25351875000,-15.363439,-11.951443,-49.539543,-12.730933,67.056412,-144.45239,-4.2338638,-158.12819,,25351875000,-19.338007,65.970085,-57.258293,144.05894,33.527916,20.447285,-20.544912,0.30439836,,25351875000,-9.9652939,25.693724,-46.078835,-5.7927003,65.751709,-96.289536,-3.6910217,-118.47824,,25351875000,-15.43602,147.53818,-56.384861,-91.730629,33.905655,26.659979,-17.653011,34.340313,,25351875000,-6.7003093,116.32229,-43.747337,-28.658134,65.885788,20.722836,-1.5058841,-3.8649869,,25351875000,-11.833726,142.4426,-53.310394,106.58501,30.343369,51.611145,-22.646482,25.8099,,25351875000,-9.6257124,-175.16751,-47.463512,-64.945419,65.9533,-168.71281,-2.9751804,119.72878,,68.5,,,,,,,
25.36,25360000000,-19.66386,47.649277,-44.414345,-40.334,33.748611,-26.579685,-18.621641,-38.979237,,25360000000,-18.018396,25.94791,-49.282291,-54.166397,67.061295,-165.41855,-5.649075,139.69034,,25360000000,-18.707621,55.464176,-60.935741,-16.755114,33.547886,6.9617181,-19.084368,-4.6975183,,25360000000,-21.095541,72.374908,-49.675777,128.65294,65.613037,-115.79885,-10.17805,12.483823,,25360000000,-15.871412,136.36305,-54.21743,36.092617,33.935383,11.383834,-17.022394,28.905521,,25360000000,-13.380887,132.04323,-47.725994,-70.955124,65.976143,-0.66309047,-6.579658,-104.20628,,25360000000,-12.209453,126.35629,-53.92701,-54.319195,30.385988,36.568787,-20.960228,17.704941,,25360000000,-14.241728,123.74375,-48.955685,-35.363876,66.135254,171.01578,-4.4942889,122.18109,,68.5,,,,,,,
25.368125,25368125000,-19.497791,29.486563,-44.015141,-80.297455,33.646561,-42.222992,-20.043091,-42.358463,,25368125000,-2.2607007,-98.614975,-38.699974,-106.30121,66.771919,171.93362,-2.4428689,45.573582,,25368125000,-17.970171,35.608471,-45.553623,-111.58998,33.444218,-7.4683337,-19.146938,-12.641211,,25368125000,-2.7529325,-5.3618026,-39.534824,-65.336594,65.674866,-136.66138,-2.7629035,147.08003,,25368125000,-15.881845,123.13151,-41.843407,-70.78595,33.821583,-3.876292,-17.007999,12.652743,,25368125000,-2.783421,95.014305,-40.484364,-79.905365,65.934715,-20.202686,-5.2206297,-135.17747,,25368125000,-12.460339,112.51585,-41.609413,-68.393631,30.258497,21.433067,-20.125067,9.7350025,,25368125000,-19.032927,-32.777096,-45.782875,-36.984348,66.042244,149.61198,-7.5778289,108.80688,,68.5,,,,,,,
25.37625,25376250000,-18.437923,1.6962858,-41.209339,-132.03415,33.759048,-57.967045,-20.625322,-50.420879,,25376250000,-16.656008,132.72287,-53.457844,-169.39021,66.961754,151.6671,-24.325476,-90.261177,,25376250000,-16.955782,11.020885,-42.080395,-145.77217,33.541641,-21.875269,-18.735279,-17.003284,,25376250000,-8.4675388,-133.66187,-45.265587,-158.38857,65.566994,-156.65033,-18.973211,83.858444,,25376250000,-17.372873,106.47545,-61.055126,123.92402,33.921806,-19.329191,-16.803364,7.9492016,,25376250000,-6.5352335,20.453106,-45.799435,-127.87961,66.012375,-41.517662,-12.980033,157.27647,,25376250000,-12.854187,94.10598,-51.050289,-33.614204,30.356619,6.1982327,-20.023331,8.6689014,,25376250000,-8.3772173,133.75877,-51.507542,-136.31593,66.081642,129.20479,-21.743801,116.5509,,68.5,,,,,,,
25.384375,25384375000,-19.418133,-16.519213,-50.183117,-172.48843,33.754719,-73.515755,-19.881079,-57.362286,,25384375000,-6.8288193,58.110962,-49.573093,154.98264,66.984314,130.49962,-17.870716,-120.9422,,25384375000,-18.600925,-6.0944138,-47.288651,87.85051,33.515572,-36.067909,-17.557163,-21.425325,,25384375000,-6.1885328,103.20986,-46.366863,147.46394,65.608231,-176.61322,-22.674377,155.91731,,25384375000,-17.843737,92.797714,-54.794296,92.942879,33.885864,-34.527462,-16.16604,-0.42446277,,25384375000,-16.870464,-59.175522,-52.789814,-157.37865,65.924446,-62.043766,-13.485069,124.55712,,25384375000,-13.226728,75.853981,-51.650661,173.95598,30.327183,-8.7765369,-19.603872,4.6617174,,25384375000,-8.9995527,42.506416,-54.54464,111.72083,66.05912,108.32265,-17.342825,126.47471,,68.5,,,,,,,
25.3925,25392500000,-19.296871,-39.480385,-44.153835,-151.69711,33.720917,-89.156349,-21.72983,-63.363338,,25392500000,-0.61205339,28.804155,-41.966461,167.45619,67.154366,109.73143,-4.3216944,-97.01606,,25392500000,-17.624743,-22.7563,-48.936783,136.99449,33.463573,-50.263115,-17.281677,-23.845617,,25392500000,-8.5871115,103.62582,-46.32177,-163.32014,65.558563,163.59766,-16.850306,13.917428,,25392500000,-18.630606,74.138115,-53.846401,-165.5695,33.844749,-49.734566,-16.060438,-10.702726,,25392500000,-4.4656591,-164.215,-43.301781,167.68591,65.715813,-82.101929,-6.5381684,85.228493,,25392500000,-14.094979,54.645283,-41.79525,-154.85834,30.289158,-23.889797,-19.519232,-1.6583811,,25392500000,-4.051074,76.923004,-47.274567,-122.01208,66.025635,88.177734,-17.26985,-20.045149,,68.5,,,,,,,
25.400625,25400625000,-18.947868,-54.597404,-44.608208,-91.863945,33.766281,-104.99261,-22.159266,-82.798645,,25400625000,-14.741595,118.83321,-44.137444,-59.6889,66.940506,88.405388,-4.1865053,15.565923,,25400625000,-16.655785,-36.781788,-48.94075,-98.600128,33.494205,-64.688095,-16.940901,-35.880512,,25400625000,-28.080963,42.177177,-49.577694,-111.26731,65.61071,142.85507,-9.0568018,49.800613,,25400625000,-18.812357,54.853851,-47.914616,-31.561287,33.886066,-65.166176,-15.496016,-22.526539,,25400625000,-20.874641,-61.342873,-47.635616,-88.572586,65.929085,-102.76807,-5.2771573,164.84811,,25400625000,-13.935097,40.585083,-48.275921,-115.50298,30.319836,-39.057652,-18.469938,-10.035634,,25400625000,-9.8906221,58.456303,-49.897141,-82.404228,66.071274,66.957619,-12.875107,7.5215335,,68.5,,,,,,,
25.40875,25408750000,-18.87187,-70.502159,-54.54459,2.9383788,33.768684,-120.50095,-21.754925,-87.644112,,25408750000,-19.166328,-75.633926,-56.052116,-105.04223,66.966911,66.442574,-10.746698,-68.888718,,25408750000,-16.99111,-54.472771,-46.840271,104.44487,33.472179,-78.704414,-16.269684,-33.559784,,25408750000,-16.7258,-42.025711,-46.917786,35.743706,65.651253,122.4427,-1.6912994,148.46588,,25408750000,-19.700062,46.288116,-47.445595,-34.054161,33.866146,-80.130257,-15.917443,-32.232597,,25408750000,-20.276814,23.337038,-44.318951,-172.48393,65.90519,-122.10103,0.31573945,68.108246,,25408750000,-14.497695,24.29425,-53.885723,179.97469,30.320271,-53.895111,-18.631048,-13.568238,,25408750000,-13.957512,31.652283,-48.485466,167.83145,66.06192,46.236435,-4.0681624,-164.9718,,68.5,,,,,,,
25.416875,25416875000,-17.796629,-94.620224,-46.479881,98.61837,33.793575,-136.08896,-22.32896,-86.632393,,25416875000,-7.7610054,25.203209,-42.29591,160.09447,67.157043,46.044712,0.030418281,-157.26764,,25416875000,-16.347738,-74.41201,-49.176594,54.347862,33.48489,-92.709564,-16.067904,-42.206989,,25416875000,-10.93074,57.888737,-42.52681,138.2569,65.693657,103.36373,-2.5296884,-131.86058,,25416875000,-21.941748,18.675278,-46.716934,175.1691,33.889774,-95.301888,-16.071411,-30.905243,,25416875000,-43.220066,-164.35799,-55.432602,147.33234,65.846069,-141.89363,-17.367752,38.711643,,25416875000,-14.917943,1.4822038,-45.398651,152.09213,30.328697,-68.902222,-17.683262,-14.331158,,25416875000,-8.5560484,5.3745365,-49.255089,144.75589,66.14193,25.407736,-7.202734,152.21408,,68.5,,,,,,,
25.425,25425000000,-15.26497,-108.61755,-39.210663,-151.0296,33.701637,-152.02939,-26.242044,-96.083427,,25425000000,-8.9986267,36.28775,-49.137196,-154.23476,66.959625,24.412872,-9.8581676,-133.72879,,25425000000,-14.348429,-83.133278,-40.253937,-136.08629,33.381561,-107.19363,-17.203014,-47.144577,,25425000000,-5.4830766,55.964867,-44.67453,165.06577,65.664978,82.571716,-9.4128304,-145.20564,,25425000000,-19.913313,-10.247263,-42.935116,-109.90357,33.821693,-110.83295,-16.581881,-44.367928,,25425000000,-7.3860302,-111.38589,-48.019558,-137.75417,65.71727,-162.46909,-10.900565,66.550896,,25425000000,-14.307788,-18.796007,-43.187134,-174.67204,30.253199,-84.354477,-18.654995,-22.360638,,25425000000,-1.9668269,29.902357,-44.973518,-142.13274,66.133926,4.6709061,-9.736371,-179.40979,,68.5,,,,,,,
